#session,id,occassion,detector,sex
2019,10738-a,2,s0301,F
2019,10744,3,s0403,F
2019,10794-b,3,s1215,F
2019,11883,3,s1084,F
2019,11883,5,s1086,F
2019,13085,4,s0243,F
2019,13252,5,s1152,F
2019,13647,4,s1234,F
2019,13647,4,s1239,F
2019,13655,2,s0308,F
2019,13655,2,s0317,F
2019,13655,3,s0317,F
2019,13655,5,s1029,F
2019,13736,3,s1194,M
2019,13931,2,s1056,F
2019,13931,3,s0571,F
2019,13931,3,s1056,F
2019,14636,3,s1083,F
2019,14637,4,s1074,M
2019,14795-30r,2,s0355,M
2019,14830,3,s1198,M
2019,14830,4,s1091,M
2019,14830,4,s1215,M
2019,14830,4,s1216,M
2019,14855,2,s0357,M
2019,14855,2,s1254,M
2019,14855,3,s1024,M
2019,14916,3,s1399,F
2019,14948,3,s0763,F
2019,14963,2,s1217,M
2019,14963,3,s1298,M
2019,14963,4,s1061,M
2019,16323,3,s0312,F
2019,16323,4,s0308,F
2019,16758,3,s0243,M
2019,17611,4,s0306,F
2019,17626,5,s1194,F
2019,18184,5,s1058,M
2019,18184,5,s1066,M
2019,18248,4,s0640,F
2019,19619,3,s1175,F
2019,19863,5,s1234,M
2019,19866,2,s0358,M
2019,19866,2,s0471,M
2019,19866,2,s0763,M
2019,19866,3,s0357,M
2019,19866,3,s0359,M
2019,19866,3,s0766,M
2019,19866,3,s1418,M
2019,19866,3,s1419,M
2019,19866,4,s0355,M
2019,19866,4,s0358,M
2019,19866,5,s1194,M
2019,20138,4,s1399,F
2019,20153,3,s1235,M
2019,20174,2,s0572,F
2019,20174,4,s0572,F
2019,20957,4,s1084,M
2019,21211,2,s1298,M
2019,21248,3,s1227,F
2019,21248,5,s1225,F
2019,21248,5,s1228,F
2019,21872,3,s0301,F
2019,21872,5,s0301,F
2019,22663,3,s1085,M
2019,23039,2,s1198,F
2019,23039,3,s1216,F
2019,23087,3,s0240,F
2019,23087,5,s0143,F
2019,23169,2,s0314,M
2019,23614,2,s0643,M
2019,23614,4,s1283,M
2019,23625,5,s1085,F
2019,24599,5,s1274,M
2019,24690,4,s1200,F
2019,24690,4,s1201,F
2019,25991,2,s0195,M
2019,25991,3,s0311,M
2019,25995,4,s0312,F
2019,25995,4,s1183,F
2019,26209,2,s1215,F
2019,26451,2,s1076,M
2019,26451,3,s0762,M
2019,29192,5,s1399,F
2019,29726,2,s1270,M
2019,29726,4,s0160,M
2019,29757,5,s0145,F
2019,3578,5,s0764,M
2019,3578,5,s1179,M
2019,3825,4,s1073,F
2019,4152,3,s0639,F
2019,4456,3,s1086,M
2019,452,4,s1254,F
2019,452,5,s1254,F
2019,4520,3,s1232,F
2019,4875,3,s0145,M
2019,4875,3,s0160,M
2019,5338,3,s1075,M
2019,5421,4,s1059,F
2019,5421,4,s1270,F
2019,5441,2,s0764,M
2019,5441,3,s0358,M
2019,5441,3,s1079,M
2019,5441,5,s0873,M
2019,5441,5,s1079,M
2019,5560,3,s1234,F
2019,5560,4,s0311,F
2019,5560,5,s0308,F
2019,5560,5,s1232,F
2019,5983,2,s0311,M
2019,5983,2,s1239,M
2019,5983,3,s0195,M
2019,6276,3,s1360,M
2019,6276,4,s1361,M
2019,641,2,s0765,F
2019,641,5,s0640,F
2019,641,5,s0643,F
2019,7078,2,s1028,M
2019,7251,2,s1061,M
2019,7305,5,s1202,F
2019,8804-b,5,s1061,F
2019,cl-Bailey,2,s1179,F
2019,cl-EVGF84,5,s1213,F
2019,cl-Marilyn,3,s1282,F
2019,cl-Marilyn,5,s1282,F
2019,cl-Melissa,4,s1070,F
2019,cl-Melissa,5,s1071,F
2019,cl-Sue,3,s0641,F
2019,cl-Sue,3,s0643,F
2019,SA4409,2,s0240,F
2019,SA4409,2,s0340,F
2019,SA549,2,s0145,M
2019,SAR2143,2,s0759,M
