#session,id,occassion,detector,sex
2014,10480,1,s0352,M
2014,10512,1,s1061,M
2014,10512,1,s1062,M
2014,10512,2,s1090,M
2014,10512,3,s1059,M
2014,10512,3,s1061,M
2014,10726-b,3,s1161,F
2014,10784-e,3,s1166,M
2014,11513,1,s1152,M
2014,11513,3,s1151,M
2014,11513,4,s1152,M
2014,12578,2,s1153,F
2014,12578,4,s0640,F
2014,12578,5,s0640,F
2014,13085,1,s0139,F
2014,13085,1,s0243,F
2014,13251,3,s1164,F
2014,13252,3,s1164,F
2014,13253,3,s1164,M
2014,13647,3,s0306,F
2014,13647,3,s0310,F
2014,13647,3,s0317,F
2014,13647,4,s1183,F
2014,13655,3,s0311,F
2014,13655,3,s0488,F
2014,13655,3,s1029,F
2014,13655,3,s1175,F
2014,13689,2,s1107,F
2014,13696,2,s1102,F
2014,13696,3,s1018,F
2014,13724,2,s1107,F
2014,13724,3,s1107,F
2014,13736,4,s0317,M
2014,13931,1,s1056,F
2014,14091,3,s1152,M
2014,14368,3,s1102,F
2014,14636,4,s1083,F
2014,14637,4,s1073,M
2014,14696,5,s0347,F
2014,148,1,s0193,M
2014,148,1,s0240,M
2014,148,1,s0414,M
2014,148,1,s0641,M
2014,148,1,s0643,M
2014,148,1,s1022,M
2014,148,1,s1059,M
2014,148,1,s1064,M
2014,148,3,s0240,M
2014,14808-6a,1,s0764,M
2014,15214-8a,5,s1059,M
2014,15214-8a,5,s1061,M
2014,2997,1,s0347,M
2014,2997,1,s0358,M
2014,2997,1,s0360,M
2014,3555,3,s1161,M
2014,3578,1,s1086,M
2014,3578,3,s1086,M
2014,3808,1,s0243,M
2014,3808,1,s1022,M
2014,3890,1,s0193,M
2014,3890,1,s0640,M
2014,3890,1,s0765,M
2014,3890,4,s0643,M
2014,4456,4,s1085,M
2014,4875,1,s0145,M
2014,4875,2,s0145,M
2014,4875,3,s1060,M
2014,4875,4,s0143,M
2014,4875,5,s0143,M
2014,4875,5,s0145,M
2014,4875,5,s0339,M
2014,5338,1,s0873,M
2014,5338,2,s1118,M
2014,5338,3,s0763,M
2014,5338,3,s0873,M
2014,5338,3,s1074,M
2014,5338,3,s1075,M
2014,5338,3,s1076,M
2014,5338,3,s1077,M
2014,5338,3,s1179,M
2014,5338,4,s1076,M
2014,5338,5,s1077,M
2014,5339,1,s0357,M
2014,5339,1,s0358,M
2014,5421,1,s1060,F
2014,5441,5,s0352,M
2014,5560,4,s0196,F
2014,5560,4,s0312,F
2014,5963,3,s0764,M
2014,5983,4,s0313,M
2014,5EVSA-F15,3,s0310,F
2014,5EVSA-F15,4,s0311,F
2014,5EVSA-F15,5,s0306,F
2014,6276,1,s1084,M
2014,641,1,s0765,F
2014,641,2,s1153,F
2014,6549,2,s0765,M
2014,6549,4,s0643,M
2014,7078,2,s1166,M
2014,7evas-F16,5,s0196,F
2014,7evas-F16,5,s1030,F
2014,8801-i,4,s0160,F
2014,8801-i,5,s0240,F
2014,8807-b,1,s0145,M
2014,8807-b,1,s0160,M
2014,8807-b,1,s0240,M
2014,8807-b,1,s1056,M
2014,8807-b,2,s1164,M
2014,SA4659,1,s0143,M
2014,SA4659,1,s0339,M
2014,SA4659,1,s0572,M
2014,SA4659,2,s1066,M
2014,SA9334,4,s0240,F
