#session,id,occassion,detector,sex
2009,10764-a,3,s0225,F
2009,10773-b,3,s0306,F
2009,10784-e,2,s0206,M
2009,10784-e,2,s0207,M
2009,10794-a,4,s0357,M
2009,10794-a,4,s0360,M
2009,174387-a,3,s0228,F
2009,2997,1,s0205,M
2009,2997,3,s0227,M
2009,3165,2,s0206,M
2009,3825,2,s0258,F
2009,3890,2,s0054b,M
2009,3890,2,s0257,M
2009,3890,3,s0257,M
2009,4589,1,s0145,M
2009,4589,2,s0240,M
2009,4875,4,s0339,M
2009,4875,4,s0340,M
2009,4877,1,s0144,M
2009,4877,1,s0146,M
2009,4877,1,s0160,M
2009,4877,2,s0242,M
2009,4877,3,s0239,M
2009,5057,2,s0207,M
2009,5433,3,s0194,M
2009,5560,2,s0207,F
2009,5963,2,s0292,M
2009,5EVSA-F15,3,s0308,F
2009,5EVSA-F15,3,s0310,F
2009,6311,2,s0257,F
2009,6325,2,s0193,F
2009,6325,2,s0257,F
2009,6325,3,s0193,F
2009,644,4,s0347,M
2009,667,2,s0243,M
2009,667,3,s0243,M
2009,6995,3,s0303,M
2009,6995,3,s0304,M
2009,6995,3,s0305,M
2009,6995,4,s0301,M
2009,6995,4,s0304,M
2009,6995,4,s0306,M
2009,6995,4,s0371,M
2009,7078,3,s0196,M
2009,7093,3,s0312,M
2009,7093,3,s0313,M
2009,7251,2,s0143,M
2009,7301,2,s0228,M
2009,7305,2,s0228,F
2009,7319,2,s0207,M
2009,7341,2,s0207,F
2009,7654,2,s0224,M
2009,7654,3,s0224,M
2009,8120,4,s0357,F
2009,8801-v,1,s0054c,M
2009,8801-v,2,s0054b,M
