#session,id,occassion,detector,sex
2008,3333,3,s0099,M
2008,3865,3,s0045,F
2008,3890,2,s0054b,M
2008,3890,3,s0193,M
2008,4500,3,s0099,F
2008,4875,1,s0145,M
2008,4875,2,s0143,M
2008,4875,3,s0145,M
2008,4877,2,s0144,M
2008,4877,2,s0145,M
2008,4877,3,s0145,M
2008,4877,3,s0184,M
2008,4951,2,s0117,M
2008,4951,3,s0117,M
2008,4984,3,s0099,F
2008,5057,3,s0179,M
2008,5181,3,s0179,F
2008,5181,4,s0195,F
2008,5181,4,s0196,F
2008,520,2,s0099,F
2008,5210,2,s0148,M
2008,5210,3,s0159,M
2008,5421,3,s0178,F
2008,5433,3,s0179,M
2008,5434,3,s0179,M
2008,5441,3,s0172,M
2008,5560,3,s0179,F
2008,5712,1,s0139,M
2008,5EVSA-F15,3,s0179,F
2008,644,2,s0054b,M
2008,644,3,s0192,M
2008,667,1,s0054c,M
2008,667,2,s0054b,M
2008,8801-v,3,s0177,M
