#session,id,occassion,detector,sex
2021,10738-a,3,s0312,F
2021,10744,4,s1091,F
2021,11478,3,s1366,F
2021,11513,4,s1428,M
2021,13655,2,s0195,F
2021,13883,2,s1061,F
2021,13883,2,s1406,F
2021,13883,3,s1406,F
2021,14636,2,s1084,F
2021,14637,2,s0762,M
2021,14637,2,s0763,M
2021,14637,2,s0764,M
2021,14637,2,s0873,M
2021,14637,2,s1419,M
2021,14637,3,s1419,M
2021,14776,3,s1256,F
2021,148,2,s1402,M
2021,148,4,s1203,M
2021,16457,4,s1151,F
2021,16457,4,s1152,F
2021,17626,2,s1200,F
2021,17626,3,s0762,F
2021,18248,2,s0640,F
2021,18248,2,s0765,F
2021,18248,3,s0640,F
2021,18883,2,s0759,M
2021,19478,4,s0471,M
2021,19478,4,s1024,M
2021,19478,4,s1254,M
2021,19619,2,s0308,F
2021,19619,3,s0308,F
2021,19619,3,s0311,F
2021,19619,4,s0195,F
2021,19619,4,s1175,F
2021,19863,4,s0355,M
2021,19919,4,s0312,F
2021,19919,4,s1029,F
2021,19919,4,s1183,F
2021,20153,3,s0195,M
2021,20174,2,s0572,F
2021,20174,4,s1056,F
2021,21248,3,s1428,F
2021,21248,4,s1217,F
2021,23039,3,s1250,F
2021,23039,4,s1250,F
2021,23625,2,s1086,F
2021,24599,3,s1274,M
2021,25991,3,s1175,M
2021,25991,4,s0311,M
2021,25995,4,s0317,F
2021,25995,4,s1232,F
2021,26209,2,s0357,F
2021,26209,2,s1018,F
2021,26209,3,s0353,F
2021,26209,4,s1198,F
2021,26451,2,s1076,M
2021,26451,4,s1079,M
2021,28781,2,s0415,F
2021,28781,2,s0571,F
2021,28851,4,s1270,M
2021,29555,4,s0643,M
2021,29729,4,s1066,M
2021,29757,3,s0145,F
2021,30873,2,s1361,F
2021,31566,3,s1282,F
2021,31947,4,s1065,F
2021,32017,4,s1402,F
2021,33407,3,s1095,M
2021,33594,3,s0160,M
2021,33594,3,s0240,M
2021,33834,2,s1269,F
2021,33834,2,s1411,F
2021,33839,4,s1269,M
2021,34005,4,s1274,F
2021,34926,4,s1368,F
2021,35085,4,s1061,F
2021,35727,4,s1213,M
2021,4520,3,s1232,F
2021,4875,2,s1203,M
2021,4875,3,s1056,M
2021,4875,3,s1212,M
2021,4875,3,s1358,M
2021,4875,4,s0160,M
2021,4875,4,s0240,M
2021,4875,4,s1358,M
2021,5421,2,s1059,F
2021,5421,2,s1270,F
2021,5421,4,s1059,F
2021,5983,2,s0311,M
2021,5983,4,s1215,M
2021,6325,3,s0765,F
2021,6563,3,s1399,F
2021,cl-Colton,4,s0143,M
2021,cl-Emma,3,s1404,F
2021,cl-Emma,3,s1422,F
2021,cl-Emma,4,s1410,F
2021,cl-EVGF84,2,s1217,F
2021,cl-EVGF84,2,s1228,F
2021,cl-Melissa,3,s1071,F
2021,cl-Melissa,3,s1074,F
2021,cl-Melissa,3,s1194,F
2021,cl-Sue,2,s0643,F
2021,cl-Sue,4,s1201,F
2021,SA4409,3,s0340,F
2021,SA4409,4,s1058,F
