#session,id,occassion,detector,sex
2016,1021,4,s1085,F
2016,10549EV,1,s0643,M
2016,10549EV,4,s0193,M
2016,10738-a,5,s1234,F
2016,10744,4,s1091,F
2016,10744,5,s1212,F
2016,10794-b,4,s1218,F
2016,11478,1,s1079,F
2016,11513,5,s1214,M
2016,11513,5,s1215,M
2016,12578,2,s0766,F
2016,13647,3,s1028,F
2016,13647,3,s1239,F
2016,13647,4,s0308,F
2016,13647,4,s1175,F
2016,13647,4,s1232,F
2016,13655,2,s0311,F
2016,13655,3,s0317,F
2016,13736,3,s0763,M
2016,13736,3,s1179,M
2016,13736,5,s1194,M
2016,13736,5,s1201,M
2016,14368,3,s1024,F
2016,14489,5,s1079,M
2016,14637,1,s1077,M
2016,14637,2,s0763,M
2016,14637,2,s0873,M
2016,14637,2,s1077,M
2016,14637,2,s1194,M
2016,14637,3,s1073,M
2016,14637,3,s1079,M
2016,14637,3,s1200,M
2016,14637,4,s0763,M
2016,14637,4,s0764,M
2016,14637,4,s1073,M
2016,148,1,s0640,M
2016,148,2,s1058,M
2016,148,2,s1061,M
2016,148,3,s1058,M
2016,148,4,s1061,M
2016,148,4,s1213,M
2016,14830,2,s1254,M
2016,14830,5,s1218,M
2016,14855,5,s1217,M
2016,14963,2,s1151,M
2016,15214-8a,5,s1065,M
2016,16714,2,s1083,M
2016,16714,4,s1077,M
2016,17368,4,s1213,M
2016,17368,5,s1093,M
2016,17401,2,s1061,M
2016,17611,4,s1232,F
2016,17626,3,s0641,F
2016,17809,4,s0640,M
2016,17809,5,s1194,M
2016,18071,1,s0359,F
2016,18071,1,s1251,F
2016,18184,3,s1060,M
2016,18184,4,s1061,M
2016,18201,4,s1091,F
2016,18201,5,s1091,F
2016,18248,2,s0640,F
2016,18248,4,s1200,F
2016,18387,2,s1240,M
2016,18387,2,s1242,M
2016,19478,4,s0311,M
2016,19478,4,s1029,M
2016,19619,4,s1028,F
2016,19619,4,s1029,F
2016,19863,2,s1028,M
2016,19866,3,s1018,M
2016,19866,5,s1215,M
2016,3165,1,s0311,M
2016,4456,1,s1086,M
2016,4456,5,s1242,M
2016,452,1,s0357,F
2016,452,1,s1252,F
2016,452,2,s0360,F
2016,4520,4,s0311,F
2016,4520,4,s1028,F
2016,4589,1,s1060,M
2016,4589,2,s1065,M
2016,4875,1,s0143,M
2016,4875,2,s0143,M
2016,4875,2,s0160,M
2016,4875,2,s0340,M
2016,4875,4,s0143,M
2016,4875,4,s0340,M
2016,4875,5,s0143,M
2016,4875,5,s0240,M
2016,5338,1,s1073,M
2016,5338,2,s1073,M
2016,5421,5,s1060,F
2016,5441,1,s0352,M
2016,5441,1,s1075,M
2016,5441,1,s1195,M
2016,5441,1,s1197,M
2016,5528,1,s1086,M
2016,5560,2,s0311,F
2016,5560,2,s0312,F
2016,5560,2,s0317,F
2016,5560,3,s1028,F
2016,5560,3,s1233,F
2016,5560,3,s1239,F
2016,5560,4,s1233,F
2016,5963,1,s0360,M
2016,5983,2,s0471,M
2016,5983,2,s0762,M
2016,5983,2,s1024,M
2016,5983,2,s1179,M
2016,5983,2,s1256,M
2016,6276,1,s0193,M
2016,6325,1,s0765,F
2016,6325,4,s0643,F
2016,6325,4,s0765,F
2016,641,2,s0765,F
2016,641,3,s0641,F
2016,6549,2,s0642,M
2016,7040,2,s0314,M
2016,7078,5,s1235,M
2016,7305,2,s1022,F
2016,7305,4,s0643,F
2016,7305,5,s1203,F
2016,7396,4,s1220,M
2016,7evas-F16,2,s0195,F
2016,7evas-F16,2,s1239,F
2016,7evas-F16,3,s0195,F
2016,7evas-F16,3,s0312,F
2016,7evas-F16,3,s1234,F
2016,7evas-F16,3,s1235,F
2016,7evas-F16,4,s1183,F
2016,8807-b,1,s1063,M
2016,8809-e,1,s0353,M
2016,8809-e,1,s0765,M
2016,CI127663,2,s1242,F
2016,SA4659,1,s1062,M
2016,SA4659,2,s1056,M
2016,SA549,1,s0240,M
2016,SA549,2,s0145,M
2016,SA9334,3,s0145,F
2016,SW0210,1,s0193,M
2016,SW0210,2,s1056,M
